counter,topic_id,topic_name,top_words,issue_url
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/confluentinc/kafka-rest/issues/475
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/confluentinc/kafka-rest/issues/77
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/netbox-community/netbox/issues/18669
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/hummingbot/hummingbot/issues/5273
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/HTTP-APIs/hydrus/issues/429
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/enviroCar/enviroCar-server/issues/60
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/ansible/awx/issues/10681
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/ansible/awx/issues/4910
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/strapdata/elassandra/issues/282
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/strapdata/elassandra/issues/70
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/strapdata/elassandra/issues/65
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/strapdata/elassandra/issues/323
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/strapdata/elassandra/issues/346
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/nocodb/nocodb/issues/238
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/makeplane/plane/issues/2322
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/mastodon/mastodon/issues/28233
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/mastodon/mastodon/issues/33109
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/15720
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/18424
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/22989
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/25026
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/18597
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/20375
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/14291
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/18092
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/25881
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/17542
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/15765
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/15828
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/14498
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/15430
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/13824
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/17204
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/14674
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/16856
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/19159
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/20013
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/24632
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/18751
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/22986
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/14676
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/17778
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/22071
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/18041
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/17869
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/23712
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/21754
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/13986
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/14208
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/23981
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/17524
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/24886
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/19368
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/17341
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/16857
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/17763
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/15485
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/containers/podman/issues/17585
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/elastic/elasticsearch/issues/123729
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/elastic/elasticsearch/issues/121913
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/elastic/elasticsearch/issues/121443
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/elastic/elasticsearch/issues/123661
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/bbernhard/signal-cli-rest-api/issues/135
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/k8ssandra/management-api-for-apache-cassandra/issues/18
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/louislam/uptime-kuma/issues/1802
519,0,0_cap_containers_docker_container,"cap, containers, docker, container, true, false, linux, storage, type, package",https://github.com/louislam/uptime-kuma/issues/3520
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/seaweedfs/seaweedfs/issues/1808
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/seaweedfs/seaweedfs/issues/2583
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/2943
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/557
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/983
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/2154
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/738
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/637
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/3274
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/495
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/942
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/1086
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/2010
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/2650
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/525
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/481
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/1775
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/1005
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/660
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/652
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/2643
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/1280
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/443
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/512
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/1198
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/harness/harness/issues/2538
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/OrchardCMS/OrchardCore/issues/15381
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/OrchardCMS/OrchardCore/issues/13671
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/sunscrapers/djoser/issues/374
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/spring-petclinic/spring-petclinic-rest/issues/165
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/TryGhost/Ghost/issues/15291
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/TryGhost/Ghost/issues/16748
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/TryGhost/Ghost/issues/14508
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/getredash/redash/issues/2235
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/getredash/redash/issues/275
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/getredash/redash/issues/1259
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/traefik/traefik/issues/11313
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/ansible/awx/issues/10383
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/ansible/awx/issues/7191
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/ansible/awx/issues/8202
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/ansible/awx/issues/6630
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/ansible/awx/issues/6520
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/nocodb/nocodb/issues/7241
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/nocodb/nocodb/issues/1722
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/nocodb/nocodb/issues/985
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/nocodb/nocodb/issues/241
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/treasure-data/digdag/issues/658
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/makeplane/plane/issues/2152
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/supabase/supabase/issues/26882
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/DSpace/DSpace/issues/8765
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/DSpace/DSpace/issues/3207
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/DSpace/DSpace/issues/8888
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/vercel/vercel/issues/2606
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/HumanSignal/label-studio/issues/3033
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/strapi/strapi/issues/21450
519,1,1_drone_server_github_dashboard,"drone, server, github, dashboard, token, volume, http, servehttp, new, auth",https://github.com/louislam/uptime-kuma/issues/833
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/6498
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/8641
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/5882
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/6049
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/4541
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/13439
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/8777
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/5717
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/7264
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/6492
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/11130
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/7063
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/9472
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/13120
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/5983
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/6460
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/6309
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/7665
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/5528
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/11622
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/7798
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/4573
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/5046
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/8305
519,2,2_ansible_job_api_inventory,"ansible, job, api, inventory, workflow, tower, results, template, https, summary",https://github.com/ansible/awx/issues/5099
